web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546971305-318","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","Add to CompareSamsung Galaxy Mega 5.8 (White, 8 GB)3.7412 Ratings & 111 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 64 GB14.73 cm (5.8 inch) quarter HD Display8MP Rear Camera | 1.9MP Front Camera2600 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹12,500EMI starting from ₹416/month","https://www.flipkart.com/samsung-galaxy-mega-5-8-white-8-gb/p/itmeuyd5gxfj5kfp?pid=MOBDHBXZHTBYVUUY&srno=b_5_102&otracker=browse&lid=LSTMOBDHBXZHTBYVUUYWC5O9M&fm=organic&iid=b4828c52-8156-47dc-86f0-e2e61436d048.MOBDHBXZHTBYVUUY.SEARCH","Samsung Galaxy Mega 5.8 (White, 8 GB)  (1.5 GB RAM)","₹12,500","6-7 days","2600 Li-Ion Battery","CRAZY4MOBILES","3.4","White","1.5 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","3.7","null","null","null","null","All 111 reviews","https://www.flipkart.com/samsung-galaxy-mega-5-8-white-8-gb/product-reviews/itmeuyd5gxfj5kfp?pid=MOBDHBXZHTBYVUUY"
"1546971012-250","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Galaxy J7 (White, 16 GB)4.336,024 Ratings & 4,260 Reviews1.5 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 BatteryExynos 7580 Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹11,700Up to ₹11,000 Off on ExchangeEMI starting from ₹389/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-j7-white-16-gb/p/itme9c8et7parvhy?pid=MOBE93GW9XJXNXES&srno=b_8_170&otracker=browse&lid=LSTMOBE93GW9XJXNXESLNIJJB&fm=organic&iid=011a4777-90cf-45df-bfca-b1df49a93b65.MOBE93GW9XJXNXES.SEARCH","Samsung Galaxy J7 (White, 16 GB)  (1.5 GB RAM)","₹11,700","null","3000 Battery","null","null","White","1.5 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.3","4.5","4.5","4.6","All 4260 reviews","https://www.flipkart.com/samsung-galaxy-j7-white-16-gb/product-reviews/itme9c8et7parvhy?pid=MOBE93GW9XJXNXES"
"1546971451-342","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy J1 (4G) (Gold, 8 GB)41,510 Ratings & 260 Reviews1 GB RAM | 8 GB ROM |11.43 cm (4.5 inch) Display5.0MP Rear Camera2050 Battery0 0 Quad Core 1.3GHz Processor1 Year Manufacturer Warranty₹6,890EMI starting from ₹229/month","https://www.flipkart.com/samsung-galaxy-j1-4g-gold-8-gb/p/itmeq4s4phfj49re?pid=MOBEQ4S4PKGV8YTR&srno=b_4_78&otracker=browse&lid=LSTMOBEQ4S4PKGV8YTRB9GKUX&fm=organic&iid=118296e6-57c0-4b90-a8ee-e461e9848866.MOBEQ4S4PKGV8YTR.SEARCH","Samsung Galaxy J1 (4G) (Gold, 8 GB)  (1 GB RAM)","₹6,890","11 Jan, Friday","2050 Battery","KENTAR","3.4","Gold","1 GB","8 GB","1 Year Manufacturer Warranty","4","null","null","null","null","All 260 reviews","https://www.flipkart.com/samsung-galaxy-j1-4g-gold-8-gb/product-reviews/itmeq4s4phfj49re?pid=MOBEQ4S4PKGV8YTR"
"1546971728-400","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareSamsung Galaxy J6 Plus (Black, 64 GB)4.31,314 Ratings & 139 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.24 cm (6 inch) HD+ Display13MP + 5MP | 8MP Front Camera3300 BatteryQualcomm Snapdragon SD425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,990₹17,00023% offUp to ₹12,900 Off on ExchangeEMI starting from ₹432/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-j6-plus-black-64-gb/p/itmf94bxgyhuzx4y?pid=MOBF94BX8HBYHDFC&srno=b_1_20&otracker=browse&lid=LSTMOBF94BX8HBYHDFCKYBL59&fm=organic&iid=cf257bf1-3b2a-4393-b572-d7a52b873eaf.MOBF94BX8HBYHDFC.SEARCH","Samsung Galaxy J6 Plus (Black, 64 GB)  (4 GB RAM)","₹12,990","3-4 days","3300 Battery","TrueComRetail","4.6","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","null","null","null","null","All 139 reviews","https://www.flipkart.com/samsung-galaxy-j6-plus-black-64-gb/product-reviews/itmf94bxgyhuzx4y?pid=MOBF94BX8HBYHDFC"
"1546970825-206","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Core 2 (Black, 4 GB)3.82,905 Ratings & 268 Reviews768 MB RAM | 4 GB ROM | Expandable Upto 64 GB11.43 cm (4.5 inch) WVGA Display5MP Rear Camera | 0.3MP Front Camera2000 Battery1 Year for Mobile & 6 Months for Accessories₹5,920EMI starting from ₹197/month","https://www.flipkart.com/samsung-galaxy-core-2-black-4-gb/p/itmefyrbshf26gbw?pid=MOBDZB3Q8WJNKVHG&srno=b_9_214&otracker=browse&lid=LSTMOBDZB3Q8WJNKVHG2FGRNO&fm=organic&iid=b3df8c4a-2ae4-4d6c-abe9-dab881fd8579.MOBDZB3Q8WJNKVHG.SEARCH","Samsung Galaxy Core 2 (Black, 4 GB)  (768 MB RAM)","₹5,920","null","2000 Battery","null","null","Black","768 MB","4 GB","1 Year for Mobile & 6 Months for Accessories","3.8","null","null","null","null","All 268 reviews","https://www.flipkart.com/samsung-galaxy-core-2-black-4-gb/product-reviews/itmefyrbshf26gbw?pid=MOBDZB3Q8WJNKVHG"
"1546970739-187","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Core (Chic White, 8 GB)3.93,470 Ratings & 679 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 32 GB10.92 cm (4.3 inch) WVGA Display5MP Rear Camera | 0.3MP Front Camera1800 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹12,900EMI starting from ₹429/month","https://www.flipkart.com/samsung-galaxy-core-chic-white-8-gb/p/itmeuyd79tuf54ey?pid=MOBDHKWZ7AE7UMGH&srno=b_10_233&otracker=browse&lid=LSTMOBDHKWZ7AE7UMGH0QNJEU&fm=organic&iid=6c650366-e577-44b7-9282-f303b34f1a44.MOBDHKWZ7AE7UMGH.SEARCH","Samsung Galaxy Core (Chic White, 8 GB)  (1 GB RAM)","₹12,900","null","1800 Li-Ion Battery","null","null","Chic White","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","3.9","null","null","null","null","All 679 reviews","https://www.flipkart.com/samsung-galaxy-core-chic-white-8-gb/product-reviews/itmeuyd79tuf54ey?pid=MOBDHKWZ7AE7UMGH"
"1546971067-262","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Metro B312E Dual Sim - White4.38 Ratings & 0 Reviews10 MB RAM | 1 MB ROM |5.08 cm (2 inch) QVGA Display0.3MP Rear Camera1000 Li-Ion Battery1 Year Manufacturer Warranty₹1,599","https://www.flipkart.com/samsung-metro-b312e-dual-sim-white/p/itmebdgsrf5fjbnh?pid=MOBEBDGSHZPGAC5G&srno=b_7_158&otracker=browse&lid=LSTMOBEBDGSHZPGAC5GINKUQ6&fm=organic&iid=98722366-a1d8-4ad3-b7b9-1fa0116244e8.MOBEBDGSHZPGAC5G.SEARCH","Samsung Metro B312E Dual Sim - White  (White)","₹1,599","null","1000 Li-Ion Battery","null","null","White","10 MB","1 MB","1 Year Manufacturer Warranty","4.3","null","null","null","null","null",""
"1546970717-182","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Grand Quattro (Ceramic White, 8 GB)42,911 Ratings & 616 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 32 GB11.94 cm (4.7 inch) WVGA Display5MP Rear Camera | 0.3MP Front Camera2000 Li-Ion BatteryCortex-A5 Processor1 Year for Mobile & 6 Months for Accessories₹6,999EMI starting from ₹233/month","https://www.flipkart.com/samsung-galaxy-grand-quattro-ceramic-white-8-gb/p/itme5z9jfv3vpj6c?pid=MOBDKESQYYHXFJJ7&srno=b_10_238&otracker=browse&lid=LSTMOBDKESQYYHXFJJ7TWLZNF&fm=organic&iid=d416759d-ae3c-41d3-bde1-d4384c66e7b0.MOBDKESQYYHXFJJ7.SEARCH","Samsung Galaxy Grand Quattro (Ceramic White, 8 GB)  (1 GB RAM)","₹6,999","null","2000 Li-Ion Battery","null","null","Ceramic White","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","4","null","null","null","null","All 616 reviews","https://www.flipkart.com/samsung-galaxy-grand-quattro-ceramic-white-8-gb/product-reviews/itme5z9jfv3vpj6c?pid=MOBDKESQYYHXFJJ7"
"1546970807-203","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Star Pro (Midnight Black, 4 GB)3.75,532 Ratings & 658 Reviews512 MB RAM | 4 GB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display2MP Rear Camera1500 Li-Ion BatteryCortex-A5 Processor1 Year for Mobile & 6 Months for Accessories₹4,299EMI starting from ₹143/month","https://www.flipkart.com/samsung-galaxy-star-pro-midnight-black-4-gb/p/itme5hvzh3sezmhz?pid=MOBDQ22YUJ8ZFXKW&srno=b_10_217&otracker=browse&lid=LSTMOBDQ22YUJ8ZFXKWBNKUCA&fm=organic&iid=69efe639-39d6-481c-a2e5-d09dac966c88.MOBDQ22YUJ8ZFXKW.SEARCH","Samsung Galaxy Star Pro (Midnight Black, 4 GB)  (512 MB RAM)","₹4,299","null","1500 Li-Ion Battery","null","null","Midnight Black","512 MB","4 GB","1 Year for Mobile & 6 Months for Accessories","3.7","null","null","null","null","All 658 reviews","https://www.flipkart.com/samsung-galaxy-star-pro-midnight-black-4-gb/product-reviews/itme5hvzh3sezmhz?pid=MOBDQ22YUJ8ZFXKW"
"1546971300-317","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","ON OFFERAdd to CompareSamsung Guru 12004.260,827 Ratings & 7,027 ReviewsNA ROM |3.81 cm (1.5 inch) NA Display800 Battery0 0 0 0 Processor Processor1 Year for Mobile & 6 Months for Accessories₹1,100₹1,26012% offOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-guru-1200/p/itmeb6wxfgbxphcw?pid=MOBDADMTTV7HXGTF&srno=b_5_103&otracker=browse&lid=LSTMOBDADMTTV7HXGTF7JASZW&fm=organic&iid=95f6975d-7ff9-467a-9e17-18f41a77d18a.MOBDADMTTV7HXGTF.SEARCH","Samsung Guru 1200  (Indigo Blue)","₹1,100","11 Jan, Friday","0 0 0 0 Processor Processor","TrueComRetail","4.6","Indigo Blue","null","NA","1 Year for Mobile & 6 Months for Accessories","4.2","3.6","4.6","4.7","4.4","All 7027 reviews","https://www.flipkart.com/samsung-guru-1200/product-reviews/itmeb6wxfgbxphcw?pid=MOBDADMTTV7HXGTF"
"1546971688-393","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","ON OFFERAdd to CompareSamsung Galaxy J8 (Black, 64 GB)4.413,669 Ratings & 1,491 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹15,990₹18,99015% offUp to ₹15,350 Off on ExchangeEMI starting from ₹532/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-j8-black-64-gb/p/itmf6gzusrgpzcf4?pid=MOBF6GZTM8BDQZGG&srno=b_2_27&otracker=browse&lid=LSTMOBF6GZTM8BDQZGGH5DDVG&fm=organic&iid=8aaa9c23-1fff-400f-a391-ee21e74ebbf4.MOBF6GZTM8BDQZGG.SEARCH","Samsung Galaxy J8 (Black, 64 GB)  (4 GB RAM)","₹15,990","2 Days, Thursday","3500 Battery","TrueComRetail","4.6","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","4.1","3.8","3.4","4.0","All 1491 reviews","https://www.flipkart.com/samsung-galaxy-j8-black-64-gb/product-reviews/itmf6gzusrgpzcf4?pid=MOBF6GZTM8BDQZGG"
"1546971421-335","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy J5 - 6 (New 2016 Edition) (Gold, 16 GB)4.21,03,242 Ratings & 17,918 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 5MP Front Camera3100 Li-Ion BatteryQualcomm Snapdragon 410 Quad Core 1.2GHz ProcessorBrand Warranty of 1 Year₹12,896EMI starting from ₹429/month","https://www.flipkart.com/samsung-galaxy-j5-6-new-2016-edition-gold-16-gb/p/itmeuydaawfvqc8h?pid=MOBEG4XWFTBRMMBY&srno=b_4_85&otracker=browse&lid=LSTMOBEG4XWFTBRMMBYZA5DOL&fm=organic&iid=2cf894ca-b851-4b84-bc40-11bbca3979fa.MOBEG4XWFTBRMMBY.SEARCH","Samsung Galaxy J5 - 6 (New 2016 Edition) (Gold, 16 GB)  (2 GB RAM)","₹12,896","4-5 days","3100 Li-Ion Battery","NIKVIS","2.1","Gold","2 GB","16 GB","Brand Warranty of 1 Year","4.2","4.1","4.2","4.5","4.6","All 17918 reviews","https://www.flipkart.com/samsung-galaxy-j5-6-new-2016-edition-gold-16-gb/product-reviews/itmeuydaawfvqc8h?pid=MOBEG4XWFTBRMMBY"
"1546971407-332","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy S7 Edge (Gold Platinum, 32 GB)4.43,648 Ratings & 577 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3600 Li-Ion BatteryExynos 8890 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹55,778EMI starting from ₹1853/month","https://www.flipkart.com/samsung-galaxy-s7-edge-gold-platinum-32-gb/p/itmeuyd7ubc3aztj?pid=MOBEGFZPCHJHAZVU&srno=b_4_88&otracker=browse&lid=LSTMOBEGFZPCHJHAZVUX7POSD&fm=organic&iid=3f2a960f-5db3-499d-b7aa-6b9743bf94ab.MOBEGFZPCHJHAZVU.SEARCH","Samsung Galaxy S7 Edge (Gold Platinum, 32 GB)  (4 GB RAM)","₹55,778","7-8 days","3600 Li-Ion Battery","MobileLife","null","Gold Platinum","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","4.6","4.0","4.2","4.3","All 577 reviews","https://www.flipkart.com/samsung-galaxy-s7-edge-gold-platinum-32-gb/product-reviews/itmeuyd7ubc3aztj?pid=MOBEGFZPCHJHAZVU"
"1546971444-340","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy J5 Prime (Black, 16 GB)41,153 Ratings & 350 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2400 Li-Ion BatteryExynos 7570 Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹11,999EMI starting from ₹399/month","https://www.flipkart.com/samsung-galaxy-j5-prime-black-16-gb/p/itmeshs2fpehpdwa?pid=MOBEMNHGUTDKTGYW&srno=b_4_80&otracker=browse&lid=LSTMOBEMNHGUTDKTGYWNRPDUU&fm=organic&iid=6f657bcd-8890-427c-a907-6007cd8bb385.MOBEMNHGUTDKTGYW.SEARCH","Samsung Galaxy J5 Prime (Black, 16 GB)  (2 GB RAM)","₹11,999","4-5 days","2400 Li-Ion Battery","Bsgroups","4.1","Black","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 350 reviews","https://www.flipkart.com/samsung-galaxy-j5-prime-black-16-gb/product-reviews/itmeshs2fpehpdwa?pid=MOBEMNHGUTDKTGYW"
"1546971743-404","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareSamsung Galaxy J6 Plus (Blue, 64 GB)4.31,314 Ratings & 139 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.24 cm (6 inch) HD+ Display13MP + 5MP | 8MP Front Camera3300 BatteryQualcomm Snapdragon SD425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,990₹17,00023% offUp to ₹12,900 Off on ExchangeEMI starting from ₹432/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-j6-plus-blue-64-gb/p/itmf94bxgkh5kzmq?pid=MOBF94BXS83YGWBX&srno=b_1_16&otracker=browse&lid=LSTMOBF94BXS83YGWBXA0R5AN&fm=organic&iid=cf77d572-5792-44c8-be87-4030d2a0c983.MOBF94BXS83YGWBX.SEARCH","Samsung Galaxy J6 Plus (Blue, 64 GB)  (4 GB RAM)","₹12,990","2 Days, Thursday","3300 Battery","TrueComRetail","4.6","Blue","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","null","null","null","null","All 139 reviews","https://www.flipkart.com/samsung-galaxy-j6-plus-blue-64-gb/product-reviews/itmf94bxgkh5kzmq?pid=MOBF94BXS83YGWBX"
"1546970763-192","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Grand Quattro (Titan Gray, 8 GB)42,911 Ratings & 616 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 32 GB11.94 cm (4.7 inch) WVGA Display5MP Rear Camera | 0.3MP Front Camera2000 Li-Ion BatteryCortex-A5 Processor1 Year for Mobile & 6 Months for Accessories₹5,999EMI starting from ₹200/month","https://www.flipkart.com/samsung-galaxy-grand-quattro-titan-gray-8-gb/p/itme5z7xgrcxgkdf?pid=MOBDNZCCEJKWDKXU&srno=b_10_228&otracker=browse&lid=LSTMOBDNZCCEJKWDKXUM9VPZM&fm=organic&iid=7907e935-df5f-4326-bd6f-bb28b66dce11.MOBDNZCCEJKWDKXU.SEARCH","Samsung Galaxy Grand Quattro (Titan Gray, 8 GB)  (1 GB RAM)","₹5,999","null","2000 Li-Ion Battery","null","null","Titan Gray","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","4","null","null","null","null","All 616 reviews","https://www.flipkart.com/samsung-galaxy-grand-quattro-titan-gray-8-gb/product-reviews/itme5z7xgrcxgkdf?pid=MOBDNZCCEJKWDKXU"
"1546971499-353","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung Galaxy J5 Prime (Gold, 32 GB)4.23,088 Ratings & 415 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2400 Li-Ion BatteryExynos 7570 Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹14,586EMI starting from ₹485/month","https://www.flipkart.com/samsung-galaxy-j5-prime-gold-32-gb/p/itmeu7jz5egxaghm?pid=MOBEU7JZE4GAQM24&srno=b_3_67&otracker=browse&lid=LSTMOBEU7JZE4GAQM24LGNGH5&fm=organic&iid=5aab4d49-26b8-41ad-990c-98754b3235e3.MOBEU7JZE4GAQM24.SEARCH","Samsung Galaxy J5 Prime (Gold, 32 GB)  (3 GB RAM)","₹14,586","7-8 days","2400 Li-Ion Battery","MobileLife","null","Gold","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","4.6","2.8","3.8","3.3","All 415 reviews","https://www.flipkart.com/samsung-galaxy-j5-prime-gold-32-gb/product-reviews/itmeu7jz5egxaghm?pid=MOBEU7JZE4GAQM24"
"1546971259-307","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","Add to CompareSamsung Metro 35042,926 Ratings & 295 Reviews32 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera | 0MP Front Camera1200 Battery1 Year Manufacturer Warranty₹3,013EMI starting from ₹101/month","https://www.flipkart.com/samsung-metro-350/p/itmeam8szgwzpryq?pid=MOBEAM8S7JVHTT72&srno=b_5_113&otracker=browse&lid=LSTMOBEAM8S7JVHTT72VWBMV3&fm=organic&iid=cdb43ade-c20d-4075-85a6-16cabb472b0f.MOBEAM8S7JVHTT72.SEARCH","Samsung Metro 350  (Greenish Blue)","₹3,013","null","1200 Battery","DEVIMOBILESS","null","Greenish Blue","null","32 MB","1 Year Manufacturer Warranty","4","null","null","null","null","All 295 reviews","https://www.flipkart.com/samsung-metro-350/product-reviews/itmeam8szgwzpryq?pid=MOBEAM8S7JVHTT72"
"1546970767-193","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Grand I9082 (Metallic Blue, 8 GB)4859 Ratings & 188 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) WVGA Display8MP Rear Camera | 2MP Front Camera2100 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹8,999EMI starting from ₹299/month","https://www.flipkart.com/samsung-galaxy-grand-i9082-metallic-blue-8-gb/p/itmdv6eugyng2yz2?pid=MOBDN4ZDZ564QBND&srno=b_10_227&otracker=browse&lid=LSTMOBDN4ZDZ564QBNDGBFG5U&fm=organic&iid=784b6b8b-b533-4700-af30-7efe89cf5d67.MOBDN4ZDZ564QBND.SEARCH","Samsung Galaxy Grand I9082 (Metallic Blue, 8 GB)  (1 GB RAM)","₹8,999","null","2100 Li-Ion Battery","null","null","Battery, Charger, Data Cable, Handset, Headset, 2 Flipcover (White and Blue Color)","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","4","null","null","null","null","All 188 reviews","https://www.flipkart.com/samsung-galaxy-grand-i9082-metallic-blue-8-gb/product-reviews/itmdv6eugyng2yz2?pid=MOBDN4ZDZ564QBND"
"1546971064-261","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung SAMSUNG Metro 350 Dual Sim4.1211 Ratings & 23 Reviews32 MB RAM | NA ROM |6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 Battery1 Year Manufacturer Warranty₹2,780","https://www.flipkart.com/samsung-metro-350-dual-sim/p/itmebdgscarb72rp?pid=MOBEBDGSJH3G9KYW&srno=b_7_159&otracker=browse&lid=LSTMOBEBDGSJH3G9KYWYL1MBG&fm=organic&iid=bae4919f-b4bd-40d2-a7eb-bf858027ef36.MOBEBDGSJH3G9KYW.SEARCH","Samsung SAMSUNG Metro 350 Dual Sim  (Blue Black)","₹2,780","null","1200 Battery","null","null","Blue Black","32 MB","NA","1 Year Manufacturer Warranty","4.1","null","null","null","null","All 23 reviews","https://www.flipkart.com/samsung-metro-350-dual-sim/product-reviews/itmebdgscarb72rp?pid=MOBEBDGSJH3G9KYW"
"1546971053-258","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Metro 3134.1395 Ratings & 56 Reviews2 MB ROM |5.08 cm (2 inch) VGA Display0.3MP Rear Camera1000 Battery1 Year Manufacturer Warranty₹2,340","https://www.flipkart.com/samsung-metro-313/p/itmeb655tve5h68h?pid=MOBEB655EFYBXZGN&srno=b_7_162&otracker=browse&lid=LSTMOBEB655EFYBXZGN5FSDFJ&fm=organic&iid=211cd125-9363-49f7-9bc7-fd544919e980.MOBEB655EFYBXZGN.SEARCH","Samsung Metro 313  (Black)","₹2,340","null","1000 Battery","null","null","Black","null","2 MB","1 Year Manufacturer Warranty","4.1","null","null","null","null","All 56 reviews","https://www.flipkart.com/samsung-metro-313/product-reviews/itmeb655tve5h68h?pid=MOBEB655EFYBXZGN"
